,title,stars,date,r_title,text
143,Moana,7,9 January 2017,A typical Disney princess story without the prince...,"Disney did it again, an amended princess story. Queuing into the load of critics, I may not add spectacular insights, but summarize my opinion for those who are undecided to see Moana in the cinema or not.Let's keep it short and simple. Moana (Vaiana in Austria and Germany) starts a world rescue mission within her mythical world of Maoris and Oceania in the best possible way. Disobeying her father the chief she starts a visually beautiful journey to help her people with the support of a likable demigod, sweet or funny sidekicks and not always comprehensible reasons within the story. As usual, the ""princess"" of the island sings her way through mythical creatures and magic tricks. So far so good, but unfortunately nothing new.Let's take the ocean scenario away and agree on the key argument the creators spread in every interview, namely there is no romance as main motivation. OK, that's fine, but still I have seen this story a dozen times.What does it mean for you? Just that you see Merida, Arielle or what have you in a new disguise. New but similar songs, new but similar characters and new but similar characters. It's up to you to decide if you prefer sailing between the islands or riding a horse in the Scottish highlands. So Moana is a well-made, funny and nice feel good movie, but nothing you don't know yet.As a result, decide on the trailer. Do you like the scenario, then go for it but don't expect a big Disney surprise."
144,Moana,9,12 December 2016,Never trust a big crustacean's impatience,"If Frozen was Disney's (anti-traditional)wedding film - anchoring a snarky, tongue-in-cheek ill-advised pairing with family drama, dubiously scheming relations, anxiety, and outbursts of repressed ice powers (what - what was your wedding like?) - Moana is the perfect Honeymoon, and ideal palate cleanser for a generation of preschoolers who just won't Let It Go. Fittingly, amidst the tropical paradise trappings, it's also a film with classicism on the brain, recruiting veteran The Little Mermaid directors Ron Clements and Don Hall for such a grand, old-fashioned seafaring 'hero's journey' Disney film you practically expect Moana to wave to Timon and Pumba along the way. It's telling that Moana is narratively rooted in the tension between respecting tradition and individualism, as the film plays like a tapestry of the greatest hits of where Disney has gone, while leaning towards frontiers it hopes to continue to push. And if Moana, one of the most lushly emotive, visually jaw-dropping, and inventively fun releases, not just for 'Modern Disney' but 'All-Time Disney,' the House of Mouse is in no danger of losing its mojo for untold years to come. There's a comforting simplicity in Moana's three-act structure, but it's a familiar enough setup to momentarily risk getting too caught up tracking allusions to past Disney hits (Pocahontas' restless individualism in the face of tradition and environmental subtext; Hercules' moving artwork as surrogate Jiminy Cricket 'conscious', and so on) to follow the unfurling plot. Still, Clements and Hall attack it with gusto, and an almost primal resonance and depth of feeling that's a welcome callback to Ye Olde Disney Classics. If Disney has one overarching theme throughout its oeuvre, it's dissatisfaction with the status quo, and Moana (newcomer Auli'i Cravalho; luminously charismatic, and an almost eerily emotive singer)'s quarantine on her seemingly idyllic island paradise, taunted by the inaccessible sea she yearns to explore, each refrain of expositional tune Where You Are quickly becomes almost noxiously claustrophobic. Thankfully, the anthropomorphic sea and Moana's wacky- but-wise grandmother (Rachel House's creaky affectations, perfectly creased with heart) have other ideas - there's destiny afoot, and no time to waste. As such, there's an almost tangible feeling of cathartic release when she finally Lets It G-ahem-bursts out to the sea, joining up with rambunctiously boastful demigod Maui (Dwayne 'The Rock' Johnson, whose oaken tones impart an exquisitely larger-than-life playfulness) for a buddy-cop road trip steeped in carefully reverent Polynesian mythology. Their adventures are fun, but fairly rote and episodic, but we're still in 'Love Is An Open Door' meta-Disney mode here, and Clements and Hall are careful to pivot whenever cliché threatens to encroach. Here, the plucky, confident yet quirkily neurotic titular 'don't-call-her-a-princess' realizes the best way to honour her ancestral traditions is to seemingly rebel against them, the blowhard Maui is lent a deceptively downbeat backstory, and there's not a whiff of a romantic subplot to stifle the fun. Instead, we plunge full steam ahead into a sublimely bonkers Mad Max homage chase with a murderous band of coconut pirates, a (sadly rushed) foray into an under- underwater Land of the Monsters, headlined by treasure-encrusted-crustacean Tamatoa (the effervescently witty Jemaine Clement, having a ball camping up his David Bowie-spoofing glam rock crab - geddit?). Eventually, the plot cascades into a showdown with a gigantic lava monster, which subverts expectations by poignantly furthering Disney's recent trend in unorthodox, nonviolent climax resolution (see also: Marvel's Doctor Strange). Moana's power ballad is 'How Far I'll Go,' and Clements and Hall certainly take her at her word. Still, Moana truly reaches the realm of the greats as an almost flawlessly dazzling sensory experience. Showcasing arguable some of the most gorgeous animation ever to cross the silver screen, Moana dazzles in details grand and small, from the flecks of flame dribbling off the immense lava monster sizzling into the sea, from the breeze rustling through the coconut trees on Moana's home island, to Moana's grandmother's spirit gliding through the ocean like a spectral manta ray, only to soar into the sky, crashing into the constellations. The sentient ocean alone allows for a treasure trove of outstanding visuals - the money shot is its introduction, parting itself (take that, Moses) to create an ensconcing aquarium wall around toddler Moana, though if you've ever wondered what a wave cocking its head incredulously would look like, now you know. Matching the sumptuous visuals head on is the gorgeous music, including the movingly earthy melodies of Mark Mancina and Opetaia Foa'i, and the breathlessly nimble wordplay of Hamilton scribe Lin-Manuel Miranda, make Moana's soundtrack immediately rank among the most infectiously earwormy Disney tunes of all time. Tamatoa's setpiece alone is an unforgettable masterclass of sight and sound, as the humongous bejewelled crab turns into a bioluminescent disco ball, battering Maui while simultaneously poking at the film's 'love yourself' theme. Did I mention he rhymes 'demigod' with 'decapod' (look it up)? You don't see that in The Secret Life of Pets. It may toe the line of over-familiar for some more jaded viewers, and it's less character-driven than recent compatriots Frozen and Zootopia, but Moana is still practically bursting with abiding excellence. Visually sumptuous, musically magnificent, neatly sidestepping pitfalls of convention, and lent a uniquely wacky charisma by the superb cast, Disney continues to push the envelope for considerate and mature storytelling - kid-appropriate, but also surprisingly resonant for the parents discreetly wiping aside tears beside them. All this, and Alan Tudyk cameos through the clucks of an impossibly stupid comic relief rooster. Is it any wonder the film's catchiest tune is simply titled 'You're Welcome'? -9.5/10"
145,Moana,9,19 December 2016,A Fantastic Disney Princess Movie,"So--full disclosure: ""Moana"" is one of the few Disney ""princess"" movies that I've actually seen. That being the case, I really don't have a lot to compare this movie to, at least in terms of how she stacks up to other Disney-produced female leads. What I can say, though, is that as someone who is a fan of movies in general, this was a fantastic movie!One thing you can expect from this movie is that it follows a tried and true formula of the heroine going on an adventure, having to defeat an evil antagonist, and there being lots of kid-friendly singing along the way. The movie nevertheless takes on this task in a way that feels fresh and welcoming, by telling the story of an island girl whose tale incorporates her tribe's ancient mythology into the adventure.All in all I'm giving this movie 9/10 stars. It's fantastic, but just a tad bit shy of a perfect rating. Perhaps a bit less song and dance would have made it a perfect 10 for me. Still, a fantastic movie through and through."
146,Moana,8,24 November 2016,In the Upper Half of Disney Classics..,"Witnessing the birth of a new Disney princess is exciting. But when it's paired with a well executed ""good Disney film formula"", you have something beautiful. Which is the fairest word I can describe this film with. It's quite unfair to review a Disney film the same way you review any other film. One must review each aspect of the formula that were binded together to create the emotional Disney experience.1- The Princess : Moana is your typical modern day Disney princess even if she doesn't look like one. She's the curious, kind and courageous girl that wants to break free and defy her parents to seek something she's been longing for. 2- Music / an original catchy song : The Music in Moana was my first Lin Miranda experience. And I Loved it! . Some may disagree, but the music throughout this film was superb and in my opinion, the best aspect of it. We'll definitely be hearing ""How Far I'll Go"" everywhere in the next few months. So cover your ears if you don't want to hate it. It will probably snatch best original song from Zootopia's ""Try Everything"" as well.3- The plot/conflict : Moana, with the help of the demigod Maui, sails on a journey to return the heart of Ti-Fiti in order to stop the corruption that has spread across the ocean and destroyed nearby islands. For a Disney film plots are one of the last things you remember. Since it's all about the experience this plot is simple and does the job.4- The Prince or Male Character : When I saw a couple of Maui scenes in the trailers I thought they were a bit forced. But I'm glad I was proved wrong. His jokes no matter how cheesy they might sound work great in the film. Much of that is thanks to Dwayne Johnson's excellent performance.. Maui grows on you as a character, and has great chemistry with Moana. I could watch them conversing on a boat for hours.5- Animal Side Kick : If you know some of the basic chicken behaviors, you are in for a treat. The chicken side kick in this film has some of the funniest scenes. They were well timed and simply creative. 6- The CG and Animation : If I write down every synonym for beautiful, It won't be enough to describe how gorgeous the CG and Animation was in this film. It's amazing to see how it has evolved throughout the years.7- The journey : This is undoubtedly the hardest part to execute. especially when you have a dozen of writers working together. For Moana this was executed well. Usually the parts or sequences that drag an Animated Film down reside in the third act. But for Moana, The third act was my favorite part of the film. There were a couple of sequences in the first half involving ""pirates"" and a crab monster that personally felt unnecessary . I'm sure some would enjoy them more though.Overall this film is gladly what I expected it to be. A Disney Classic. It might not be as timeless as Beauty and the Beast or Cinderella. But It surely is a great addition to the collection and a perfect Thanksgiving Cinema Experience."
147,Moana,8,4 December 2016,Another heartwarming film from Walt Disney Animation Studios.,"Moana is a movie set in Polynesia. Moana(Auli'i Cravalho) is the daughter of an island chieftain. A dastardly curse caused by demigod Maui(Dwayne Johnson), affects Moana's island. Now, it is up to Moana to find Maui & make sure that he corrects his mistake, before it's too late. Moana is a brilliant movie. The animation is gorgeous & all the locales in the film, look very life-like. The 3D gets you more involved in the proceedings on screen. All the songs in the movie are melodious & foot-tapping. This film is more funny than Zootopia(2016), which is the other movie released by Walt Disney Animation Studios, this year. Zootopia(2016) is more unique. However, this film has more heart & humor. The voice-over work by the cast is phenomenal. Auli'i Cravalho is outstanding as Moana. Cravalho gets across a number of emotions with her voice & sings, flawlessly. Dwayne Johnson is spectacular as Maui. The witty banter exchanged between Auli'i Cravalho's character & Dwayne Johnson's character is the highlight of the film. Rachel House is great as Gramma Tala. Temuera Morrison is awesome as Chief Tui. Jemaine Clement is impressive as Tamatoa. Nicole Scherzinger is good as Sina. Alan Tudyk is hysterical as Heihei. Don't miss the Disney animated short movie Inner Workings(2016) which is shown before the feature film, as it is amazing. Moana is an excellent movie, with lots of music, action, humor, heart & a beautiful message. Watch it with your entire family."
148,Moana,8,3 December 2016,A perfection of the formula for a Disney classic.,"Disney's ""Moana"" is their first musical movie since Frozen, and so they had to show they still had potential in regards to making meaningful movies for all ages. Moana is the perfect successor to Frozen's success. Yet, originality should be the most influential factor of a Disney movie, and Moana feels solely like a ""best bits"" compilation of it's older siblings.The storytelling found in Moana is almost a perfection of the formula Disney established alongside its ""Revival era"" back in 2009 with ""The Princess and the Frog"" and later movies. So, ultimately, the movie has a warm, familiar feeling to it that makes it instantly lovable. That said, it also means originality story line-wise is rare. You're given a similar protagonist to Rapunzel from Tangled, with similar deuteragonists to Hans from Frozen or Flynn Rider from Tangled. Many of the themes found in Moana are simple copy-and- pastes of other movies. Although I've seen many concepts in other Disney movies, that does not mean I don't like them. Disney used the best ideas from its predecessors in order to establish a perfect story line. You can really feel themes from movies like Mulan, The Little Mermaid, Pocahontas, Hercules, Frozen, Brother Bear and definitely Tangled appearing in Moana. I'm not expecting Disney to whip up a new 100%-successful formula for each Disney movie it creates. That wouldn't work. The only way art can progress is by building on what went right previously. It's like the natural selection of storytelling.On another note, the voice work in Moana is stunning. Bringing in such powerful (and arguably unqualified) voice actors was definitely a risk for Disney, and they knew that. Auli'i Cravalho has such a magnificent voice in regards to emotion in both speech and singing. Even at only 14 years old, she was an admirable and talented person. Dwayne Johnson was a surprise for me, as I truly didn't expect him to be as good as he was. I knew he could act, but to portray such emotion through his voice AND sing magnificently was the biggest plot twist.Speaking of singing, the soundtrack to Moana is beautiful in every way. Everyone expected a lot when they found out the writer of the songs behind the hit musical ""Hamilton"" was behind the soundtrack for the movie, and Moana does Miranda true justice. I went in blind by intentionally not listening to the soundtrack before watching, and I was so glad I chose to do that. Songs like ""How far I'll go"", ""We know the way"" and ""You're Welcome"" are amazing to listening to in true immersion for the first time. You get to appreciate them as storytelling devices before you get to hear them as well-written songs, and they are successful in both fields.The animation in Moana is simply beautiful. The hair on all characters really bounces and falls so satisfyingly, the sky and sea always maintain their beauty, and the movie's shots are all so artistic in both aesthetic and angle. The characters and scenes are rendered so well and look genuinely pleasing to the eye. Although, backgrounds and scenery arguably don't look as stunning as those in Pixar's ""The Good Dinosaur"" but this movie suits the more cartoon-y feel that it maintains.The characters in Moana are authentic in personality, such as their intentionally self-obsession or humbleness. They progress and develop to attach emotions for one another that you definitely respect as an audience. That said, many characters do not live up to their potential. Heihei the chicken contributes almost nothing to the story line of Moana other than to create a cheap laugh from the young children that may be bored. I feel like this was also done in movies like Brother Bear or Cinderella. One thing Frozen did so well was that its comic relief sidekick actually contributed to the plot by allowing the protagonist to learn something new that could help along the journey. Heihei doesn't do that. Moana's pig, Pua, starts off almost like a sidekick to Moana in the first 20 minutes, yet does not appear in the movie until the final 5 minutes. Pua had potential and could've been a friend to Moana on her journey like Pascal was to Rapunzel, or like Mushu and the Flea were to Mulan.Overall, Moana was definitely an amazing Disney classic, as it took what other movies did so well and squashed it into a new, fantastic movie. With stunning visuals, lovable characters, and catchy songs, Moana stands with the greats like Tangled, Aladdin, and Mulan."
149,Moana,1,16 March 2017,Blasphemous,"Its all about fake gods and weird spirit stuff. The girl disobeying her parents is a seen as a good thing in this movie. If you don't think these movies are trying to plant seeds your wrong. The underlying messages in this movie are anti Biblical. Any significance to her parting the water?? The Maui guy was human, but became a god? Disgusting."
150,Moana,8,23 March 2017,A well animated adventure with good music and beautiful scenery,"This movie has gone under-appreciated because it's compared to other Disney pictures. It's a traditional princess adventure, yes, we've seen it a million times, but if I wished to introduce a child to Disney this might be the first movie I would show them. After this, 'Aladdin'. Well of course if the child in question was like 5 years old then maybe I'd start with 'Dumbo' or 'The Jungle Book' or something but 'Moana' is pretty much the quintessential teen/pre-teen animated adventure.First of all, it's gorgeous. The Polynesian-like characters, the green tropical islands, the rafts and the clothes and the items, and above all the sea, the shining and flowing and glowing transparent water, all are utterly beautiful. It's the technically best-looking animated movie to date. (I added 'technically' because anime movies like 'The End of Evangelion' or 'The Tale of Princess Kaguya' achieve artistic imagery beyond anything any Disney adventure can offer.) Second, the songs are compelling. I've been listening to the soundtrack afterwards and every song has merit. 'Shiny' by Jemaine Clement of Flight of the Conchords was unexpected and worked partly because of that, 'You're Welcome' is catchy and fun, and the others are emotional, full of bright-eyed wonder. Maybe when years go by I will grow sick and tired of 'How Far I'll Go' like everybody's grown sick and tired of 'Let It Go' but only time will tell. I don't think that will happen because 'How Far I'll Go' is shorter and it's reprised a couple of times so it's not such a perfect single, more like a piece of a musical than a self-contained hit.The story - well the story is about finding your place, dealing with expectations, breaking traditions and such. It works but is nothing groundbreaking. The jokes often fell flat, especially the dumb Twitter joke, but the physical comedy involving Maui was pretty hilarious. It was refreshing seeing the designated Disney Princess treated like that."
151,Moana,8,22 December 2016,Another Strong Contender for Best Animated Film of 2016,"Moana is a story about learning. Not Romance, not Adventure, not stopping evil people from doing evil things because they are evil. Just Learning. And that in a lot of ways is a fantastic message to put in a film aimed at children because children are always learning and often times they really don't like doing so, but Moana makes the concept of learning seem fun and important. For example Moana in the beginning of the film learns a secret of her people that gives her confidence to go forth with her plans to save her people from the main problem she faces in the story (which I will not be spoiling). But that discovery makes her eager to sail but she doesn't know how to sail, so she learns the basics on her own and later has no problem asking for help when needed to get even better at the sailing. This desire to learn and impliment that learned knowledge in the world and situations Moana finds herself in is a great message for the youth and adults in the audience. Another fantastic thing that Moana has to boast about is the voice acting that it boasts. Really there are not as many characters in this movie as there have been in other Disney movies so the voice acting that Moana does have had to be good to carry the weight of the film and boy do they. Each voice is distinct and fantastic, there is so much charisma and charm to these characters that you don't even think of them as actors in a studio somewhere.And when they sing. Oh My God! Lastly the visuals, of course they are beautiful, its a Disney flick after all. But the water is absolutely incredible, it may be something strange to say but it absolutely made my jaw drop seeing a 3D film with this kind of environment. Overall I do not think this will be the best animated movies of the year, not even the best Disney animated movie of the year, but that is not a knock to Moana its just the year that we have had. Moana is a great movie and can stand with the best of them. It's great, go watch it, everyone, everywhere, any age. It's worth it."
152,Moana,9,18 December 2016,A Seesaw of Dissimilar Components,"""Moana"" is the 56th Disney animated feature film after ""Zootopia"", at the beginning of the year. Directed with atticism, harmony and deep deferences by the Polynesian culture by seasoned pair-director John Musker and Ron Clements (""The Little Mermaid,"" ""Aladdin"", ""The Princess And The Frog""), the newest treasure of the factory follows Moana (Auli'i Cravalho), a brave young falling in love with wonders in the ocean. She lives accompanied by her sensitive mother Sina (Nicole Scherzinger), her over-protective father Tui (Temuera Morrison) and her former navigator tribe in the radiant island of Motunuilocated in the most westerly place in Chile, in life real, they have lodged there once a nautical misfortune caused absolute cease of their trips on the sea. However, Mother Nature seems to annihilate crops and imposing beauties in which they live, by which, Moana is driven to set sail in search of Maui (Dwayne ""The Rock"" Johnson)the demigod who stole the precious stone from the heart of nature, for giving back the beautiful gem to its home, causing the growth of needy groceries and nature. As is recurrent in the films of the study, Clements and Musker's road movie/ buddy movie will place the duo protagonist in more than one risky and brilliant adventure, forging naturally a spontaneous and classic friendship. What most stands out here is that we don't have a ""Princess"" itself even so she proceed from powerful parents, we don't have a woman of small waist, albino skin, silky hair, there is also no stepmothers or perfidious witches, there are no enchanted castles; however, the best is there's no love interest, quite the contrary, we have an essential story of female emancipation, maturity, and fellowship.Like the best Disney movies, ""Moana"" is electrifying in its traditionalism. From the first moment to the last, the film is a profusion of vividness, verism, and buoyant pictures, reaching optic magnetism that got ""Finding Nemo"" and ""The Good Dinosaur"". The textures, looks, styles, volumes and dimensions of each well- prepared features are the real links allowing to bring the story with raging incentive from adult or child audience. Ocean's lifethe water is one of the characters more complicated of conceiving in computer- animated fantasy films,marine flora and faunaalthough they are not too visible, What we watched is impressive, greenish environment of the island, the crafted visuals to Polynesian culture, Moana's curls, Maui's tattoos, everything, everything absolutely has a beautiful extravagance visual. If it were for its realistic images, this would be an instant masterpiece.The Achilles' heel comes from its screenplay written by the vast crew members (8 screenwriters). Because, the story has been related incessantly in previous animated projects; this time, it is the same essence merged into radiant pictures and even though she is the most distant in princess movies, it does not save to feel repetitive. Throughout the feature film, the effortand the lassitudeis remarkable since they wished to have original and entertaining situations, such as the descent into the monsters world, nevertheless, trivialities of the genre are palpable. Rather than palpable are its grueling referencesno, we are not talking about the 'easter eggs', and by the way, I only caught one: Sven from ""Frozen"",the selfsame directors confessed using even some of the material from their prior works. References from the apocalyptic ""Mad Max"" by George Miller to the vibrant ""Mulan"" by Tony Bancroft and Barry Cook. Unfortunately, these reminiscences do not bring nostalgia to our minds, they bring certain cynicism when trying to confuse us.This is the best original motion picture soundtrack of Disney in years. Which is led by American actor, playwright, composer, rapper, and writer Lin-Manuel Miranda, who has monopolized lately the public points of attraction starring and creating in the Broadway musicals ""In the Heights"" and ""Hamilton""especially by this last one. Although, many English-speaking viewers attended to movie theaters for seeing ""Moana"" for two reasons primarilyleaving most important aspects aside: the first one, Dwayne ""The Rock"" Johnson, who lends his voice to Maui and the second one, by acclaimed Miranda's compositions, and although some of the star songs are of his authorship (""How Far I'll Go"", ""You're Welcome""), Opetaia Foa'i collaborated writing ""We Know The Way"" and Mark Mancina composed part of pleasant soundtrack (""Te Fiti Restored"", ""If I Were the Ocean""). It would not be a surprise to see coming nominations at full speed for such great achievement, simply beautiful.""Moana"" from Disney is a delightful journey to open ocean, it is inquisitively a rigorous work. Our aural and optical receivers will experience an unimaginable wonders feast, nonetheless, its narrative and treatment are not at the same level than artistic area. There is no doubt that kids and adult going to enjoy the adventures of the new and less conventional Disney princess, and although the factory is trying to break slowly modern community's unshakable taboos, there's still a long way to go. Disney, thanks for providing pure films, however, they can always be improved further, and they have extravagant opportunities here."
153,Moana,6,18 December 2016,"A potentially excellent movie set back by bland, boring execution","Moana had some excellent, thought-provoking, relevant themes. There was following the destiny that pursues your heart, even if it means forfeiting the set course laid out for you. There was the sturdiness that arises from realizing one's identity and worth, despite losing one's talents and abilities. There was the power of belief to change oneself, and how belief in others can save them from going down a self-destructive path. There was deep-rooted culture, and how discovering one's roots can redefine individuals and influence their people. These are very deep and meaningful ideas.However, I found the execution in the movie to be very poor. Disney had a masterpiece in their hands and instead churned out another generic blockbuster. The humor fell flat, and one joke in particular was a dated pop culture reference that will not stand the test of time. Maui's quirky tattoo jokes didn't add depth to his character. Moana's pet rooster, Heihei, was so distracting and stupid, it made every scene it was in feel crude and desperately lighthearted, as if its audience could not enjoy a film if an animal was not slamming its face into the ground throughout.The soundtrack was excellent, with some very catchy tunes highlighting the film. Despite this, there was no shaking the feeling that Moana was intent on standing in line with familiar clichés and formulas. Rather than standing on its own merits and characters, Disney fell back on its safe Disney 101 formula, while marketing itself as something different due to the fact it is an animated movie based on the Polynesian culture. Moana could have been something much greater with all of its impressive themes and beautiful animations, but most scenes were predictable and boring. Judging on the consensus of the public's reviews, and the financial success of the movie, it pains me that Disney will only be encouraged by the poorly constructed movie that it made when looking towards future productions."
154,Moana,,13 December 2016,"Now this is a heroine. Thanks, Disney!","""If you wear a dress and have an animal sidekick, you're a princess."" Maui (Dwayne Johnson)In animated Moana, the titular Polynesian heroine is also a Disney heroine: smart, feisty, beautiful, wearing a dress, and with a chicken for a sidekick. She is memorable the way a little mermaid or shining fish might be, but more so, because she represents so much of the Samoan and Maori cultures in addition to the impressive musical ones.Yet, maybe the most impressive musical bit comes more from David Bowie than the islands, a song rich about a gold crab's shell punctuated with vigor and humor. Because this is a Disney fantasy, most of the songs are about self actualization and empowerment especially tailored to a pre-teen looking to know who she is and why the ocean has chosen her to save her people.Director Ron Clements and writer Jared Bush show their chops once again by incorporating wit and diffidence in both the heroine and the demigod Maui, whom she seeks to save her people, who have been blighted by years of conservatism and isolationism (""Never go beyond the reef"" is their mantra). The fertility that she exemplifies in the face of their sterility is emphasized finally by the closing shot of a beached sea shell.The Disney refrain of being who you are and who you want to be, while trite in the extreme given the animated history behind these toons, is fresh enough because it is existentially the place for any developing young person and because in these parlous times.Maona is an antidote for cynicism and a hallelujah for ethnic richness promoted by tribal music and dance and family values that feature respect for elders and emerging power for women. You go, Disney!"
155,Moana,8,12 December 2016,A Disney production for better and worse,"No real surprises, Moana is a Disney production. You don't get any real surprises on a Disney production. Even throughout the last decade, that is from Enchanted onward, the age of the twist at the end of the story, even then, no real surprise, once we got the idea of the twist configured into the general scheme of things. But we do get loads of professionally made fun. That's why we keep on going to the cinema again and again.We get well written characters, performed superbly. We get a character for anyone on screen, even for those getting split seconds of screen time, (that's something that Pixar learned well). We also get national myth twisted into Hollywood pattern. I don't know the Polynezian myths but that's the Disney way, that's the way it worked with the Greek myths, with the Chinese, the Jewish, or the Arabian nights stories. In fact, it also happened with literary masterpieces such as Mary Poppins or Peter Pan. That's the way it'll work in future productions too, it takes no power of prophecy to say so, that's simply evident. And as long as it's fun, I'll always be willing to join the ride."
156,Moana,7,4 December 2016,A missed opportunity,"This was a charity screening in Sydney, Australia. The Audience was 80% Polynesian, (Australia has a large population of Pacific Islanders and Moari) 10% Asian, as in Chinese and 10% Aussie. I am getting dementia, I have a dozen Hilo Hattie dresses and same Tahitian Pareu and wore a T shirt dress, after noticing all Frangipani (Plumeria) were coming into flower, didn't pick one much less make a lei. I have been looking forward to this film for a year, it was top of my wanna see list. I was disappointed. This is a nice film with good songs, too many in-jokes, and a formulistic storyline. A little thought could have made it one of the great Disney films. Missed Opportunity #1. The short film prior, about the human body was crxx. A total waste of time, and irrelevant to the theme. Pity they couldn't play 'Lava' from Pixar. Missed opportunity #2. A short documentary on the real life Hokulea of the Polynesian voyaging society, a double hull Polynesian ship sailing around the world as we speak, would have been ideal. MO#3 The chance to make Polynesian myths as valid as Greek myths, which they greatly resemble with capricious Gods and unreliable demi-Gods. Oh, I forgot, Hollywood made 'Troy' without Gods, and without reading the Iliad. Sigh. MO#4 The very real art of Herb Kane, whose images that could so easily had been used in the film to lend greater realism and authenticity. MO#5 over the opening or closing titles, instead of shells and flowers, how about an animated map of the great triangle of Polynesia, showing just how far the wayfinders went... AND: Where was Pele? The greatest female God in the pantheon of the Gods, all Gods. A kickass female God if ever there was one. The songs and the singing were great. But the film as a whole was lacking vibe and any sign of originality. Gods forbid! All hail Pele."
157,Moana,8,5 December 2016,Moana - great lessons for kids,"So i took my daughter who is 5 to see this movie a few weeks ago. Of course i was expecting the usual Disney princess story line but i found that this one had a few different significant lessons in it. Keep in mind this movie is based in Hawaii on an island.1. Growing up... Moana being next in line as Chief on the island wanted to explore the ocean yet her father was holding her back from even setting a toe into the ocean. He himself was the same way and ended getting hurt and lost a friend to the ocean. Her mother was a little more understanding of her daughter not trying to hold her back from her dreams. Lesson for parents you..even if you are afraid to let go of your child you need to give them a chance to express themselves and learn from trial and error you cant protect them all their life.2. Grandmother and Death...Moana's grandmother was very free spirited and related to Moana in fact many of the scenes we see her trying to help Moana go out on the ocean and discover who she is. The grandmother being on her death bed tells Moana to go because the island is slowly dying and their people are in trouble. Grandmother knows Moana is the last hope of their tribe to survive. She like any other elder are the ones we look to for guidance. When grandmother passes away Moana sees her change into a stingray and ""becomes her guardian angel"" This was a way to explain to children that even though death is sad you can still keep that loved one in your thoughts and forever hold on to their memories.3. Environment- The movie shows that our environment is in trouble and without doing anything to help it we are all doomed as our food supplies will disappear and vegetation will be ruined. The reason Moana sets sail is to give back the heart stone so her island can heal. The message is to protect the environment and for a kids movie i think they did a great job at it. The movie was cute my daughter enjoyed it i enjoyed it. I like how Disney incorporated myths and legends as well as traditions and culture. I would recommend this film. The animation was great the music was great and catchy. was it Disneys best film no but the story line had a good meaning to it and i feel that my daughter understood it well with some explanation."
158,Moana,7,5 December 2016,A remake of the little mermaid in disguise,"This has been the closest Disney ever came to realism with their characters. we get ""almost"" real looking characters with conversations you can relate to. the Hair looks so real and the water is a character by itself.. a likable one too!It was nice to see the company be more culturally aware with the material and portray the island myths and legends properly.As a movie however it is someone lack luster, there are so many call backs to Disney's little mermaid that I was just waiting for a kraken to pop up instead of ursula. You have a girl *coughprincesscough* that ""wants more"" that wants to see what's beyond the borders of her home and a father *coughkingcough* that forbids it. doesn't give her a reason just forbids it. Even when the reason is given it's the same one king trident had in the TV series of the little mermaid!If that's not enough when she finally sings her song she gives the same iconic stand as Arial does when the was crash behind her. it was eerie... As a whole the visuals were beautiful, characters almost too realistic but the movie is an average one with a very straight forward predictable plot."
159,Moana,8,4 December 2016,Top tier Disney that brings all the classic Disney traits along for an unforgettable journey,"Disney's 56th animated feature film comes in the shape of Moana, a film that takes the audience on an adventure across the ocean with the usual mix of beautiful animation, heartfelt narrative and catchy songs. Disney have already had a strong year with the likes of Zootopia and Finding Dory so the pressure was on for them to deliver a hat-trick for the year.Moana Waialiki (Auli'i Cravalho) is the daughter of the village chief who's tribe lives on the Polynesian island of Motunui. Having a connection with the ocean since a very young age, Moana has always been stopped by her father, Chief Tui Waialiki (Temuera Morrison), from going out beyond the reef.When she hears of the legendary demigod Maui (Dwayne Johnson) and how he holds the key to stopping Matunui from decaying, Moana sets sail across the dangerous ocean to locate Maui and have him restore the heart of Te Fiti, an island goddess, so she can restore life to Motunui.As I've already mentioned, Moana brings a lot of classic Disney traits to the table and it does it so well, putting it up there as one of the best Disney films in recent years. The animation on show in Moana is just stunning, awash with such vibrant colours, bringing the ocean and characters to life quite brilliantly.I really enjoyed the film's writing of both narrative and characters too; the story being one that resonates with real life and having to look after our planet, along with the emotional family element that really sets the story in motion. The film is very funny as well, Heihei the rooster stealing many scenes and a nod to Mad Max: Fury Road as Moana and Maui run into a group of Kakamora pirates on the ocean. Never thought I'd ever be seeing a homage to that particular film in a Disney animation.The characters are as colourful and strong as the animation, and the voice work from Dwayne Johnson and Auli'i Cravalho is top notch, both sounding as if they've fulfilled a dream of playing a character in a Disney animation. Then there are the songs of Moana, beautifully written and performed by the respective cast members, my personal favourites being You're Welcome and I Am Moana.Moana really is top tier Disney and while I think I preferred Zootopia, Moana is superior to Frozen, Disney's biggest smash-hit in the past few years. I know what I'd rather see a sequel to."
