,title,stars,date,r_title,text
86,Sing,10,29 June 2017,Sing is for emotions,"This movie will leave you in tears for happiness, and emotions of seeing passions coming true, of witnessing people getting over their fears and life burdens to shine brightly. I almost cried at the end of the movie as a result of these emotions brought by amazing songs and their spirits. The feelings this movie lead me through outweighed every other weakness it might have and make me just want to give it a 10. Love this movie :)"
87,Sing,7,14 June 2017,Steve's Film Page on Facebook,"This film has many clear strengths, but Sing is also obnoxious. Illumination films are habitually and continually weak in their plotting and pacing. This is a fact they are well aware of, because they lean on their talents in other areas to balance this out. Also, some of the characters in Sing are terrible. Mike is disturbingly bothersome and rebarbative. He's Seth MacFarlane's Ted, but instead horribly unlikable. His only purpose is plot advancement and that could have been easily incorporated into another character, perhaps the equally awful Buster Moon. McConaughey did a passable job, but I much preferred him in Kubo and the Two Strings. His character was poorly written and it came dangerously close to hindering the messages of the film. With that said, Illumination protects their flaws. They provide enough characters and character development to disguise their mistakes. Some of these characters, while common archetypes, are done quite well. Meena and Johnny are great additions to the story, among others. This studio also puts forth consistently strong animation. And, despite the poor plotting, there are some truly powerful scenes. One in particular was the disaster that occurred with the theater. That entire sequence was great and memorable, and there are several more examples. I said this film was obnoxious, and it is, but I still find myself going through the desired emotions. I felt a little guilty, enjoying it so much. It was overlong, but the character development was worth it. I was emotional for good reason with this film. How can I fault something when there is a smile on my face and water in my eye? It didn't overcome every obstacle, but it didn't really need to. 7/10  ￼watching Sing."
88,Sing,,1 June 2017,In a city of animals a singing talent show is sprung.,"My wife and I saw this at home on DVD from our public library. It is animated, it is enjoyable and funny in spots, but in the end it is just an extended cartoon, cleverly done.The key character is Buster Moon (voiced interestingly by Matthew McConaughey) who was struck by a live performance when he was but a young boy and decided that he would be a show business person. As we meet him as a young adult things aren't going well, financially, paychecks are bouncing and the bank is threatening foreclosure.The movie doesn't mention the multitude of ""singing competition"" shows that have sprung up in our real world but surely the writers of ""SING"" were inspired by them. So Buster decides to hold one, to maybe get audiences so he can raise money. He has his hapless lizard of a secretary type up a notice but her wayward artificial eye hits the zero key twice on the word processor, she doesn't notice, and many yellow pliers went out stating a prize of $100,000 instead of the intended $1,000 prize to the winner. That much cash, and a chance for fame, generated very much interest and a full day of auditions. Of course nothing goes as planned and the theater is destroyed. But in the end they are able to have an open air performance where the old theater stood, and a big audience came.There are some good lessons here buried in the story and the antics but still it is an extended cartoon just for entertainment. Buster Moon"
89,Sing,7,30 May 2017,A Humble Musical,"A theater is on its final legs and a music competition could be its only hope. The characters were spectacular. It did not go overboard in any place. The audience got just what they wanted nothing more nothing less. Not too funny either but the singing was pretty good. The plot follows each potential singer through their ups, downs and their transformation. One cliché was there off course like when it was discovered that Moon did not have money to give but I think we went through quite fast. The comeback was more about singing for themselves and each character sings a specific genre of music. Great fun for the whole family in my opinion."
90,Sing,8,23 April 2017,"Sing, sing, sing sing!","I really enjoyed this film! Great songs with extraordinary voices! And cute characters too, especially the porcupine! Though I will admit, the car wash scene was a little awkward... though my 9 year old daughter thought it was funny! And her favorite part is the pig singing in the super market to the Gypsy Kings! Fun movie - great singing!"
91,Sing,5,24 December 2016,Several flaws,"I went and saw this movie with my mother, her friend, her friend's daughters and my sister. With no exaggeration at all, I was literally sitting through over half the movie waiting to tell them all how bad I thought it was.Now, the movie is not horrible. It's just not good. It felt like the writers didn't think ahead as much as they needed to, and they just slapped some cliché characters with a theme and went from there. The cliché characters happen to be the greedy guy, the shy girl, the guy with dad issues, the teen, etc. The only character that I actually liked was Mike, even though he was a jerk.The movie felt really boring at most parts, I rarely felt interest or a liking in any character. Overall the film was not what I expected."
92,Sing,7,23 December 2016,Light and Entertaining Family Fun,"Sing is one of those incredibly obvious ideas, that it's a wonder no one had thought to do it before. By taking the mold of a ""let's-put-on-a-show"" style revue, Sing aptly intermingles two of the most widespread popular culture phenomena cooked up over the last quarter-century: singing competitions and talking furry animals. The whole thing pretty much writes itself. Yet just because the film lives comfortably amid expected clichés, and risks very little in being upbeat, doesn't mean it's any less vibrant, sincere and fun.That sincerity is primarily worn on the sleeve of one Buster Moon (McConaughey), a theater owner whose last few shows have failed to generate any excitement. In a last ditch effort to save his theater from foreclosure, Moon banks everything on a singing competition with a grand prize of $1,000. Due to a printing mishap, a couple of zeros are added on to the prize, peaking the attention of every struggling and wannabe vocal star within city limits. Such talents include an under-appreciated housewife of 25 piglets (Witherspoon), a teenage porcupine (Johansson), an ape whose father would rather see his son follow his footsteps (Egerton), an egotistical crooner with a propensity for Rat Pack music (McFarlane) and an elephant with bad stage fright (Kelly).Much of the movie juggles between the stories of its supporting cast, all of which we only get cliff notes of their foibles. At times it can be a bit jarring; like listening to the radio while someone else if flipping through your favorite channels. Yet when the film finally settles into its groove, the diversity of the cast, and how well they gel together, goes a pretty long way. We get to see them struggle through rehearsal and balance their personal lives with the limelight. Not all of them get along, and as with any stage show, things don't always go according to plan, forcing them to test their metal. At the center of it all is Moon, the stubborn, foolhardy Koala whose dreams are barely held together by a defiant can-do attitude.It all pretty much unfolds as you would expect. The only real surprises to be had don't come up within the story but rather the audience guessing which character will be flipping the switches most often on the plot mechanics. Since that burden is so evenly divided among the cast, we feel like we're spending more valuable time with them and get a sense of satisfaction when our favorite character's circuit is finally closed.People will no doubt compare Sing to Zootopia (2016) due to their superficial similarities. I would think a more apt comparison would be Trolls (2016) which, like Sing tried to drown out unpleasantness with unfettered chirpiness. Yet here there's a little something for everyone. Who you are, and in some cases what you listen to, basically determines which character/s you will most easily identify with. Permeating through all the stories is just enough adversity for characters to understand the stakes. Thus the comforting cheerfulness feels not just natural but earned.Call it a feeling of magnanimity before the Holiday season but in my humble opinion Sing is just what the doctor ordered. It's a fun, breezy, goofy little jukebox musical that is pretty much the movie equivalent of comfort food. It may not leave you with a lasting smile but it will give you a smile nonetheless."
93,Sing,4,28 December 2016,Just listen to the soundtrack,"This is a film meant for kids, so I went into the cinema expecting simple plots and low expectations. However, this film has a boring plot that is too simple even for kids. I felt like there isn't even a plot for this film and they just added in covers of famous pop songs (some original songs) here and there randomly in the film and the songs didn't even flow well. Though there are some good singers in the film (Scarlett Johansson and Taron Egerton), but there are some really bad ones as well. Reese Witherspoon and Nick Kroll absolutely can't sing, although that is understandable as they are there for comedic purposes. I felt like I was cheated of my money and time as the ending feels empty and off. However, there are great covers of pop songs in the soundtrack of the film and I felt that was the only good thing about the film.Overall, don't watch this in the cinema. Wait for it to be aired on TV or something. 5/10"
94,Sing,5,25 December 2016,Once in a while,"I rarely write a review after watching movie but this one got me frustrated. I was about to rate it 10/10 but the last performance song made it 5/10. It drop all of the beautiful moods that had been build through out the movie. I am disappointed. I wish the ending song could be more powerful or given to a better singer. That could be a plash since this idea of animation, no-one has done it before. Good job on the graphic and characteristic for each voice. The movie still speaks up humanity and so much courage which is important for education. I am glad that they used Animal figure to raise the awareness of Animal Cruelty, animal needs more protection. Each people has different taste, that's mine."
95,Sing,7,21 July 2017,"Doesn't completely sing, but really soars when it does","Took me a while to come round to watching 'Sing'. It looked very interesting, and animation and musicals are things there is a real personal fondness for. Why did it take so long to watch it? Being behind with my film watching and hearing very divisive opinions on how good it was or not.Seeing 'Sing' for myself finally with an open mind, from personal opinion it was an enjoyable film with many good elements but has a few things that stop it from being even better. It really does soar fantastically when it does work, which it does a vast majority of the time, but doesn't completely sing with a few things that weren't given quite enough attention. While opinions seem mostly mixed to positive, it is easy to see why people will find fault with it. As far as 2016 animated films go, it's a good one and one of the better ones but there are far superior ones overall.Let's start with the positives, which are a great many. The animation is wonderful, it's bright, colourful, rich in detail and with slick character designs and some parts in the musical numbers have some imagination. Absolutely loved the soundtrack, which was incredibly varied which was great (from the Beatles and Katy Perry to Puccini and Stevie Wonder, amongst many others) and they are not just great songs on their own but the renditions of them have so much passion and heart (even remarkably fresh takes on songs that are done to death in talent shows).Most of the writing is good with something for both kids (younger and a little bit older) and adults. Parts are very funny and others very heartfelt. Likewise with the story, simple and standard stuff but it entertains and it moves with very emotional and beautifully written back-stories for particularly Johnny and Meena. The portrayal of talent shows and the backstage drama, while not much new at all, is affectionate and with much heart instead of being cynical or exploitative. Its message is universal and is as easy to relate to as the best of 'Sing's' characters. Enjoyed most of the characters, Johnny and Meena are instantly easy to relate to and the portrayal of the underdog with a heart of gold will also appeal greatly. The chemistry between them all is great. The voice acting is terrific, especially slick Matthew McConaughey, emotive Taron Egerton (really surprised me he did) and Tori Kelly and sassy Reese Witherspoon. John C Reilly is funny too.However, as has been acknowledged, 'Sing' is pretty predictable in places and would have benefited from having less characters and richer depth to more of the back-stories, all interesting but some rushed and not explored enough. Some of the characters were too thinly sketched, and some could have been left out entirely (a shame when most were written very well).For instance, count me in as somebody who found Mike an unpleasant and annoying character that will go over some children's heads and will make adults question about the message the character is meant to give out. Seth MacFarlane overdoes it in the voice acting too and considering the type of film needed to tone things down, this is a family film not the more adult-oriented 'Family Guy'.On the whole, while not perfect 'Sing' is enjoyable family fun. 7/10 Bethany Cox"
96,Sing,3,8 July 2017,I simply didn't like it,"Have you seen Zootopia? Have you seen American Idol? If you answered ""yes"" to both of these questions, then you've seen Sing. Sing revolves around a bunch of animals who enter a singing competition to win $100,000. Although there were a couple scenes I thought that were funny, the movie is not creative or original. It is only around to make money. The characters are stereotypes that everyone can basically relate to. The character designs are too simplistic. The message of the movie is also simplistic. This entire movie is insipid, bland, boring, unoriginal, manipulative, and jumps around from plot point to plot point. Definitely find a movie better than this."
97,Sing,3,2 June 2017,"Kids would love it, but teens and adults not so much.","This movie isn't amazing, great or even extraordinary.Sing was more neutral/hate for me.So what's the plot? The plot is Buster Moon wants to open a theater the only problem is he needs singers but he only has $1,000 and he thinks that's enough to get enough singers. When the chameleon is typing in the reward money her eyeball falls out lands on the 0 multiple times making it seem like the animals will win $100,000 all the animals sign up but later to find out the prize money is $1,000 dollars. And when the animals do find out and his theater gets destroyed what do the singers do? Do they get angry because he lied? Nope. They decide to help him rebuild his theater. Like why?? How does that make any sense?Talking animals is nothing new, and singing is nothing new you could literally make these characters anything and the plot would remain the same. I don't find anything interesting in this movie, what's with the unnecessary fart jokes? I wasn't laughing at first but they were longer than they were supposed to, which eventually made me laugh. I'm usually not the biggest fan of fart jokes but when it goes on too long it gets old real quick. The only positive thing I have to say is the character designs I do like some of them but that's about it."
98,Sing,7,26 March 2017,A pleasure to watch,"grinning ear to ear, this movie has this sort of charm and campiness that children and adults alike will appreciate sort of a Shrek feel to it, or really dreamworks at it's prime. if you liked those movies then i'll bet you'll enjoy this one as well. the story was a surprisingly endearing one about a couple of misfits trying to find their purpose in life, but they manage to somehow make a cliché feel fresh. i think that has more to do with illumination entertainment as a whole, they keep releasing very memorable and entertaining films that appeals to everyone."
99,Sing,5,19 March 2017,Top 40 exuberance,"Looking at ""Sing"" from a family movie standpoint, it's pretty solid. This is your usually candy-colored kids movie, but it's clean, fun and really just wants to get the audience moving. My wife and daughter really liked this, and I guess that's really all you need if you're looking for such a movie.It's somewhat a disappointment for me because, even with its familiar ""save the theater"" theme, it feels more like American Idol than the Muppets. Granted, it's impressive that fifty year-old songs found their way onto the setlist, but the focus is unquestionably modern. Getting to the point of why this movie is not really my bag, it's really just the music.5/10"
100,Sing,6,15 March 2017,Pretty enjoyable but feels outdated.,"FINAL WARNING: BIG SPOILERS IN THIS REVIEW. READ AT YOUR OWN RISK! If you're reading this review, you probably have an idea about what Sing is. Set in a city full of talking animals, Sing starts with Buster Moon, a koala who's been running his dad's theater for years. It's seen better days. To avoid selling the place to the bank, Buster Moon holds a singing competition, and several animals who are down on their luck sign up, looking to finally get their big break.One thing I liked about Sing is that it's a pretty uplifting movie. It's true that, when you've hit rock bottom, the only way is up! I think that's a pretty optimistic message to send to kids, given how tough life can be. Also, I enjoyed watching Johnny and his gorilla family, Mike, Buster, and Rosita and her pig family. They were the best characters in the film. Also, the animation is excellent, although that's to be expected these days. It's 2016. The days of badly animated CG movies are gone (I hope).I also liked how they resolved the singing competition. I was expecting one of them to be the winner. I didn't think that the theater would end up being destroyed in Buster's attempt to convince his colleague's aunt to fund the prize money for the contest. Something that poignant would convince anyone with weaker guts to give up. Instead, they had to pick themselves up, which is fine because everyone has to do that at least once in life. The theater's destruction didn't sway them from their passion for music and singing, and their second try ended up being their big break because they chose to persevere. I loved how everyone ignored the authority figures like the police and the banks in favor of the underdogs (i.e., the singers). So, I'll give Sing credit for making the characters take a less predictable and ultimately more satisfying path.Of course, there are some issues with Sing. There were some legitimately great songs like the one Meena sings near the end of the movie, when she finally overcomes her stage fright. But, I would've liked some more original songs. The movie has a lot of one-hit singles and pop songs that I've heard over and over again for months or years, like the ""Hey, I just met you"" song or ""I've been kissed by a rose on the grave"" or whatever the lyrics are. Animated movies that star talking animals and feature one-hit singles were cooler 10+ years ago. Sadly, the movie often becomes more about how many songs they can fit in than how well developed the characters are.That brings me to my next point about character development. The red pandas that showed up were adorable; with some better writing, they would've been great characters. Instead, they were the usual ""KAWAII! KONICHAWA! ANIME! J-POP!"" types. I don't think they even had names. It was a lazy, embarrassing gag. Whenever they randomly popped up, I cringed. Other than being boring stereotypes, they have zero influence on the plot. So, why are they even in the movie? No more ""Japanese are weird 'cuz they don't speak Engrish"" jokes, please. Enough is enough.Overall, this isn't the kind of movie that'll challenge you. It's not like Zootopia, where I was equating the discrimination against predators in that movie to the various types of discrimination that occur in real life. There's a real interesting social commentary in that one. Sing may have had a better ending than Zootopia did (very disappointed by that one's ending), but otherwise, don't be surprised if this movie is overshadowed by Zootopia for years to come. Sing is a simple, fun movie that's alright to watch after work. It's not groundbreaking in any way."
101,Sing,6,15 February 2017,Jumbo-sized Jukebox Jungle Jumble,"A fun, upbeat, family film which provides a wealth of jukebox classics; making the title appear as somewhat of a command to audience members a la rival studio Disney's 2013 classic, 'Frozen' (which now holds special 'sing-a-long' screenings especially for this purpose). Some laugh-out-loud moments are blended with other minor chuckles and moments of pathos sprinkled throughout, to create a pleasant cinema-going experience. Highlights include a sheep's rendition of Seal's ""Kiss from a Rose"" (including choral ""baba baa ba ba baa ba baaa""  that makes much more sense if you know the song!) and a group of frogs performing a choreographed routine to Van Halen's ""Jump"".The film is far from perfect, with some fairly glaring issues around stereotyping of race and female characters; but overall this generic, classic ""let's put on a show"" narrative is enjoyable enough popcorn-fodder for a Saturday afternoon with the kids."
102,Sing,6,27 January 2017,Mostly on key,"This review of Sing is spoiler free*** (3/5)WE'VE ALL BEEN there, right? We've all been in that situation either at school or college when there is a poster for a talent show around and that is a chance to show the talent deep inside, so you sign your name at the top of the roster, you wait for ages for your name to be picked and then when it comes to that faithful terminus you decide not to go on the stage with a fear of being embarrassed but there is no turning back, so you go with it. Sing the eighth Illumination animation in the last 7 years essentially riffs on that same ordeal seemingly haunts our lives. It's basically X-Factor with Despicable Me-like animations. We open with Buster Moon (Matthew McConaughey) a dapper koala with a dream ever since he was young to open a theater to make his father's dream come true, but when his dream starts to crumble he is at the brink of foreclosure so he has an epiphany to have one last big show, the world's greatest singing competition for a large prize, he sees just how many people have turned up but when the decision comes to have a final few he feels as if he doesn't want to let anyone down. Sure enough as these contenders take centre-stage to show off their talent and potentially show their good side, these characters have a bad side to them, too, each of them have many restrictions as there is always something or someone trying to stop them from performing.But the announcement of a very special guest coming to the theatre, the pressure starts to mount heavily as each contender feels as if they can't perform anymore and it's here when the film hits problems. Unfortunately like Minions or Despicable Me 2 when it comes to second act it starts to form holes, Sing follows that same bit of repetition with some of the jokes falling flat or even repeating themselves at this point granted there are few laughs but there is nothing defining a laugh-out-loud moment apart from there is a funny car wash scene. When Buster starts to lose hope and thinks that there is only one way to go. But the film has other problems rather than just the repetitive actions; it has no particular focus on one character so there is no chance to get to know them because when we first meet them there are some wobbly transitions taking place to move over to the next few characters, there is an instant connection granted as we get a chance to hear their talent first hand and the film riffs on that same standard throughout the opening. Sure enough the second act is a bit dim as there are a few problems that form but does the film pick itself up at the third act? Yes, there is a chance to cheer and laugh or may be sing and dance to the 85 song soundtrack. Though the second act is slightly clunky when the jokes get dry and it is twenty minutes too long there is still plenty here to enjoy or even spark a laugh at and may be show off your talent, Sing is an enjoyable and fun animation for all ages.VERDICT: Despite the clunky second half, Sing is to say the least, an entertaining talent show movie for all ages and is mostly on key and is just one step on an already promising year."
103,Sing,10,17 January 2017,"I laughed, I cried","Best film of 2016, and we've had some good ones this year.The film is a kid's flick, and family entertainment. But if you can get past the excellent CGI, and the juvenile aspirations: Sing sings to the heart of everyone who has tried to overcome a doubting Thomas.Got a boyfriend, or girlfriend, wife, parent, or boss who doesn't believe in you?? ... You will understand the film and its inspiration.A few criticisms are in order, but as it's not my job: Who cares? I loved the flick, and I only wish Hollyweird would do more films like this one.Those who do not see the film under the misapprehension they will see nothing more than another Disney film for kids are missing a rich treat celebrating both theater and talent. And a lot of pop music."
104,Sing,10,16 January 2017,I loved it!,"This is my first time to post a review here in IMDb! I think Sing deserved my first review. I've catch this movie last Sunday with a friend. Actually I'm torn between La La Land and Sing which to watch first. I decided to go and see this movie. I'm a big music reality- singing-competition fan and this movie just hit me right on both eyes and ears. Also, I loved Tori Kelly and never thought that Taron can sing well. I admire each character stories but my favorite was Ash (Scarlett). I can't wait for its Bluray so I can watch it again. I don't get why others don't like it. Its not that bad as what others think of it. In fact I loved it."
105,Sing,7,14 January 2017,Animal Idol,"I saw ""Sing"", starring the voices of Matthew McConaughey-Free State of Jones, Mud; John C. Reilly-The Lobster, Guardians of the Galaxy; Reese Witherspoon-Hot Pursuit, Mud; Scarlett Johansson-The Avengers movies, We Bought a Zoo and Tori Kelly-in her first movie, she was a singer on American Idol & The Voice.This is an animated movie that has a world full of talking animals, instead of humans-think Zootopia. The story is kind of like an animalized version of American Idol-perhaps Animal Idol? Matthew voices a koala bear that owns a rundown theater and he is behind on his bills. He comes up with an idea of a singing competition to save the theater. More bodies in the theater means more money in his pockets. John is a llama that is Matthew's best friend. Reese as a pig, Scarlett as a porcupine and Tori as an elephant are just some of the contestants competing and the music covers over 85 songs from the 1940's to the present day-From Frank Sinatra to the Beatles to Beyonce'. There is even some music of George Michael & David Bowie included. I really enjoyed the music and the comedic parts were great, too. There is a line that Matthew says that actually might be considered the main theme of the movie: 'When you hit rock bottom, the only way to go is up!' And boy, does he hit rock bottom. This is one the whole family can enjoy. It's rated ""PG"" for some rude humor and mild peril and has a running time of 1 hour & 48 minutes. I enjoyed it and would buy it on DVD."
106,Sing,10,11 January 2017,Beautiful Movie and Trailer,I'm Looking Forward to Watch This Movie in Cinemas in Egypt and This is My First Time to Watch Mathew and Scarlett in an Animation Movie and Also I Can See From the Reviews That it's 7.3 and Going Up. I'm Really Happy about That Movie and Still Didn't Read all The Information about it But I Will and also Loved The Idea That Animals Can Dance and Sing in a Talent Show This is Amazing. I Always Love to Watch Animation and I Always Wishes That I Can Participate in One of These Movies Although I'm an Egyptian and Lives in Egypt But This is a Dream I Wish to Come True and Also Wonders How it's Done and What Program They Used For The Production of This Movie to End Like This as an Awesome Movie. Thanks IMDb for Letting Me Review This Movie.
107,Sing,7,9 January 2017,enjoyable family movie,"I did not intend to watch this movie at the cinema, but when I tried to book tickets for Rogue One the show had just sold out. So my expectations were not very high. The movie starts very slowly and you get an introduction to each character. You get a little snippet of their associated talents and a little bit of a back story before the finale.This is an animated feature from the Illumination production house, the creators of the minions. The animation is top notch and adds to the development of the characters. The story take a little bit of time to develop and there was a point where I was almost bored, but this movie is much better than ""Minions"" and ""Despicable Me 2"". The soundtrack and the closing is what really makes it.So overall, it is a refreshing offering for the festive season and an enjoyable family movie."
108,Sing,9,7 January 2017,Great family movie,"First of all, let us all remember that Sing is a family movie....meaning it needs to capture the attention of children of all ages. My kids (6 and 12) both LOVED this movie, as did I. If you don't like musicals, this is NOT for you. Sing contains a wonderful ensemble cast that draws you in and captures your heart. You find yourself routing for all of them, and your heart picking a favorite. Mine was Johnny. You cannot help but to route for him to break away from the messed up family he has and pursue his dreams.It draws you in from the beginning, creates character stories and plots to hold your interest throughout, and gives a wonderful conclusion in the end. Yes, that is the recipe for a typical (and successful) kids movie. My kids cannot wait for this to come out on DVD so we can have it here at home to watch over and over again."
109,Sing,7,6 January 2017,"Classic Illumination, but not quite classic animation","As is to be expected given Illumination's recent reputation, ""Sing"" was a happy, feel-good movie for all ages, and certainly lived up to the hype. While it wasn't quite in the leagues of the ""Despicable Me"" movies that gave Illumination its name, ""Sing"" was funny, entertaining and beautifully written. While its plot was a tad cliché, it was a movie that could generally be enjoyed simply for its humour and its star-studded cast, not to mention the fantastic musical numbers. There were quite a few stars who showed their singing talents for the first time - Seth MacFarlane affirmed his soulful voice, Reese Witherspoon and Scarlett Johansson were spectacular, and Taron Egerton blew me away with his incredible (and unexpected) voice. Generally, while it was a little clichéd and the plot was familiar, ""Sing"" was well-written and relatable to a theatre and film enthusiast, and was a feel-good comedic film with a valuable lesson in it."
110,Sing,10,6 January 2017,Had my doubts but.....,WOW! I had my doubts before going but it was a family event with our daughter and her husband and our granddaughter so I went. All skepticism disappeared in the first 5 minutes of the film. All I can say is the singing sent chills up my spine and the character voices were phenomenal. This is definitely an uplifting movie. The animation was as good as I have ever seen in a movie and the story line was something you could expect to see in the real world so it was very easy to get into. Some of the actors doing the voice overs I have never heard of but they were fantastic. You cannot go wrong seeing this. We will definitely be buying the Bluray when it comes out.
111,Sing,9,5 January 2017,Sing Your Heart Out,"It is one of the best and cute animated movies that I have seen in such a very long time.Buster Moon the hero of the story is an anxious and very optimistic Koala but is dirt poor and drowning in debt over in his theater that has not had a hit since he opened it. Even his best friend and sheep partner, Eddie Noodleman has doubts.Then he decides to hold an audition of singers that included mother of 25 piglets Rosita, arrogant street musician Mike the Mouse, mobster's son gorilla Johnny, shy elephant Meena, and punk rock porcupine Ash who was dumped by her boyfriend.As those aspiring singers hope to win the prize as on accident, Moon's assistant Ms Clawley applies the reward from $1,000 to $100,000 as Moon only has very little cash.But as the bank and the walls closing in on Buster while trying to save his theater could bite him in the rear. And could turn back on his promise to the singers that could break their hearts and dreams.Really it is a song you will sing to familiar hits in the theater."
112,Sing,8,4 January 2017,"I'm not a big fan of most animated kids' films, these days, but this is one of the better ones.","'SING': Four Stars (Out of Five)The new hit computer-animated comedy musical; about a bunch of anthropomorphic animals that enter a singing competition, hosted by a koala bear that's trying to save his theater. It was written and directed by Garth Jennings (who also helmed 2007's 'SON OF RAMBOW', and 2005's 'THE HITCHHIKER'S GUIDE TO THE GALAXY'), and it was co- directed by Christophe Lourdelet (a veteran animator, and first time filmmaker). It stars the voice talents of Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlet Johansson, Taron Egerton, Tori Kelly, John C. Reilly, Nick Kroll, Jennifer Saunders and Jennings himself. The movie received mostly positive reviews from critics, and it's a blockbuster at the Box Office. I enjoyed it quite a bit.The story is set in a world inhabited entirely by humanoid animals. Buster Moon (McConaughey) is a hard working koala; who owns a classic theater, which hasn't been doing well financially (in quite some time). Buster is extremely optimistic that he can save it though, if he puts on a singing contest. When the $1,000 prize money is accidentally advertised as $100,000, many animals are eager to audition. Buster is determined to press on, despite not having the reward money that's promised. Multiple talented misfits ambitiously pursue their dreams, by participating in the competition. I'm not a big fan of most animated kids' films, these days, but this is one of the better ones. It's entertaining, beautiful to look at, and it's pretty emotional, at times, and inspiring as well. The music is all catchy, and fun to listen to, and the voice cast all does a good job. The film is funny, without being too overly silly too. I really enjoyed it, and I think most kids will as well.Watch our movie review show 'MOVIE TALK' at: https://youtu.be/xGBv2IpDjDc"
113,Sing,9,5 January 2017,Pure fun well done,"Computer graphics has reached the point where talented animators can produce any image or action on the screen that they can imagine. The imagination of Sing's creators seems boundless, sustaining a hectic pace of gleeful inventiveness that never lets up. There is stuff you glimpse out of the corner of your eye that must have taken someone weeks of work to create, that might even be good enough for a film of its own, but its gone in less than a second.The story line is an old one, a bunch of amateurs putting on a performance, but the energy of the animation and the cleverly thought out bevy of performers, who all share a deep love of music, make it fresh and engaging. How many really new plots are there, after all? If going to a movie that is just pure fun is something your might be ashamed of, this film is not for you. But if you could stand two hours of joyful entertainment, see Sing,"
114,Sing,7,5 January 2017,Autistic Reviewers Opinion Of This Movie.,"""In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists' find that their lives will never be the same."" This was a movie that Jay and Nick (The Autistic Reviewers) had never really planned on seeing. But, at the last second it started receiving a lot of positive feedback and loads of good comments, and it had an amazing voice cast, so why not? Despite the fact that this movie is a kids movie, and us being 26 years old we have moved way past those kiddie movies. The good news is the movie had a very adult message behind it and it was so realistic on so many levels. While the annoying fart and burping jokes are meant to be for kids, we were both able to look beyond that and see the realistic struggle in Theater Showbiz. The pain, the sweat, the lies, the time and the money to do this sort of thing would be just so unbearable to go through. So the movie did an excellent job at achieving this message.The voice cast are also incredible. The best singers were Reese Withspoon, Seth Macfarlane (surprisingly) and Taron Egerton. The only complaint we would have about the songs is that they were cut all the time. Every single time you are hearing the actors sing it cuts it short just as you are getting into it! Apart from all this, despite never going to the movies to see little kids movies this one was an exception. We both thoroughly enjoyed it. Take your (annoying) kids and go and see this movie. It's not perfect, but it's definitely not disappointing!"
115,Sing,5,3 January 2017,Best Film So Far By Illumination,"This is what Illumination is capable and what happens when they go beyond minions. While its not a perfect film it is an eye opener for me in terms of what Illumination can do as a company. To me they are still not as good as Disney or DreamWorks but Illumination impressed me with Sing. Here is why. The plot is very original, not many animated films have singing as a topic. Even though a month before we got Trolls, which is still unique in its interpretations. The voice acting and singing by the actors and actresses is superb. Some of the actors surprised me like Seth MacFarlane, he showed his singing talent and can do more then just Family Guy. But the flaws are present. The characters are not the most memorable. The reason is that there is so many of them there is never really any time to get to know them on a personal level. Many side characters are thrown in and none really stand out. It just a bunch of random characters who want to achieve a certain goal. The character design is also a little distracting, but that's just a nit-pick, and the animation itself is decent but not on the level of Zootopia. So those are my thoughts and now here are my grades. Music: B+ Story: A- Characters: C Animation: B Overall: B-"
116,Sing,10,3 January 2017,Definitely A Must See,"I read some other reviews before posting my own, especially the ones that are rated less than 5 stars. I just have to say that Sing is a good movie that does not tie into any racial stereotypes nor does it enforce any kind of agenda. So those that believe that there are some sort of hidden message to Sing, is dead wrong.The plot is a bit interesting only because without the singing competition there is no way to connect the characters. But that is the thing, each character that is represented is going through something different that wants them to be there. It is exactly like Buster Moon says ""Do not Let Fear Stop You from Doing the Thing You Love Most""I found myself connecting to each of the characters emotionally, because i know that we have all been there at some point in our lives. The Adult Themes are much needed in Sing, because without them it would have just been another cheesy, second rate, kids film with no depth.You got:a tired, overworked, and under-appreciated pig mom, with 12 piglet children, who gave up on her dreams, while her husband is completely oblivious to her. A moody porcupine teenager who was selected over her boyfriend which she finds out later that is a complete jerk when he was ""cheating."" OK so the definition of cheating is weak, but he is caught singing with another girl in her apartment. The ""swift and conniving"" mouse guy who is only in it for the money, trying to hustle mobsters, but fails. All while living on his own standards.An Elephant teenager who is just too scared and shy to get over her insecurities to sing in front of others, especially when she has the family supporting her. Oh and the grandfather that helps her get the courage to do so, because of his ""birthday wish"" to see her sing and excel in life.And, my favorite, a gorilla teen who does not want to be like his father and not a part of his notorious gang who pull off a gold heist."
117,Sing,7,3 January 2017,A good animated film with great singing performances.,"Sing tells the story of a koala named, Buster Moon(Matthew McConaughey). To save his theater from shutting down, Buster has a singing competition involving some very talented animals. Sing is a fun film. The animation is superb. The 3D is impressive. All the actors sing really well. The only flaw in the movie is, there is not too much humor in it. There are barely any laugh-out-loud scenes in the film. A note on the voice-over work. Matthew McConaughey is brilliant as Buster Moon. Reese Witherspoon is awesome as Rosita. Seth MacFarlane is excellent as Mike. Scarlett Johansson is spectacular as Ash. John C. Reilly is great as Eddie. Taron Egerton is outstanding as Johnny. Tori Kelly is amazing as Meena. The supporting cast is good. Sing is not a must watch. However, it is worth a watch with your family."
